node_id,x_coord,y_coord,production,attraction,zone_id,geometry,_zone_id,activity_type
6014,-111.0048084,32.1697397,50.0,50.0,596,POINT (-111.0048084 32.1697397),-1,secondary
6015,-110.9354087,32.2502075,50.0,50.0,427,POINT (-110.9354087 32.2502075),-1,secondary
6016,-110.926721,32.2318846,50.0,50.0,425,POINT (-110.926721 32.2318846),-1,secondary
6017,-111.0335007,32.2942331,50.0,50.0,627,POINT (-111.0335007 32.2942331),-1,secondary
6018,-111.0316703,32.2941402,50.0,50.0,1041,POINT (-111.0316703 32.2941402),-1,secondary
6019,-110.8154709,32.2356389,50.0,50.0,201,POINT (-110.8154709 32.2356389),-1,primary
6020,-110.8154679,32.2354591,50.0,50.0,201,POINT (-110.8154679 32.2354591),-1,primary
6021,-110.8926588,32.1951262,50.0,50.0,340,POINT (-110.8926588 32.1951262),-1,secondary
6022,-110.772538,32.220764,50.0,50.0,131,POINT (-110.772538 32.220764),-1,secondary
6023,-111.0540453,32.3590828,50.0,50.0,1036,POINT (-111.0540453 32.3590828),-1,primary
6024,-111.0554313,32.3590637,50.0,50.0,1036,POINT (-111.0554313 32.3590637),-1,primary
6025,-111.0525871,32.3590955,50.0,50.0,1036,POINT (-111.0525871 32.3590955),-1,primary
6026,-111.0555674,32.3589199,50.0,50.0,1036,POINT (-111.0555674 32.3589199),-1,primary
6027,-111.0553077,32.3589218,50.0,50.0,1036,POINT (-111.0553077 32.3589218),-1,primary
6028,-111.0534431,32.3589345,50.0,50.0,1036,POINT (-111.0534431 32.3589345),-1,primary
6029,-111.052589,32.358934,50.0,50.0,1036,POINT (-111.052589 32.358934),-1,primary
6030,-111.0517399,32.3590976,50.0,50.0,1036,POINT (-111.0517399 32.3590976),-1,primary
6031,-111.0498321,32.3591095,50.0,50.0,1036,POINT (-111.0498321 32.3591095),-1,primary
6032,-110.8928704,32.3173475,50.0,50.0,966,POINT (-110.8928704 32.3173475),-1,secondary
6033,-110.8930371,32.3225201,50.0,50.0,964,POINT (-110.8930371 32.3225201),-1,secondary
6034,-110.9867138,32.2720435,50.0,50.0,573,POINT (-110.9867138 32.2720435),-1,secondary
6035,-110.986595,32.2720435,50.0,50.0,557,POINT (-110.986595 32.2720435),-1,secondary
6036,-111.0118369,32.305104,50.0,50.0,1063,POINT (-111.0118369 32.305104),-1,primary
6037,-111.0122229,32.3049965,50.0,50.0,1063,POINT (-111.0122229 32.3049965),-1,primary
6038,-110.9562956,32.1818099,50.0,50.0,496,POINT (-110.9562956 32.1818099),-1,secondary
6039,-111.013687,32.3472504,50.0,50.0,1057,POINT (-111.013687 32.3472504),-1,secondary
6040,-111.0143846,32.3470026,50.0,50.0,1057,POINT (-111.0143846 32.3470026),-1,secondary
6041,-111.0157822,32.3469712,50.0,50.0,1057,POINT (-111.0157822 32.3469712),-1,secondary
6042,-111.0150869,32.3469624,50.0,50.0,1057,POINT (-111.0150869 32.3469624),-1,secondary
6043,-111.0205525,32.3471316,50.0,50.0,1053,POINT (-111.0205525 32.3471316),-1,secondary
6044,-111.0162607,32.3469777,50.0,50.0,1057,POINT (-111.0162607 32.3469777),-1,secondary
6045,-111.0161628,32.346976,50.0,50.0,1057,POINT (-111.0161628 32.346976),-1,secondary
6046,-111.0212642,32.3470056,50.0,50.0,1053,POINT (-111.0212642 32.3470056),-1,secondary
6047,-111.020873,32.3471359,50.0,50.0,1053,POINT (-111.020873 32.3471359),-1,secondary
6048,-111.0245733,32.347992,50.0,50.0,1068,POINT (-111.0245733 32.347992),-1,secondary
6049,-110.9907669,32.1632031,50.0,50.0,572,POINT (-110.9907669 32.1632031),-1,secondary
6050,-110.9905349,32.1632092,50.0,50.0,572,POINT (-110.9905349 32.1632092),-1,secondary
6051,-110.8410726,32.1981476,50.0,50.0,234,POINT (-110.8410726 32.1981476),-1,primary
6052,-110.8408865,32.1981977,50.0,50.0,234,POINT (-110.8408865 32.1981977),-1,primary
6053,-110.8408855,32.1985474,50.0,50.0,234,POINT (-110.8408855 32.1985474),-1,primary
6054,-110.8410701,32.198924,50.0,50.0,234,POINT (-110.8410701 32.198924),-1,primary
6055,-110.8410697,32.1986323,50.0,50.0,234,POINT (-110.8410697 32.1986323),-1,primary
6056,-110.8410697,32.1985424,50.0,50.0,234,POINT (-110.8410697 32.1985424),-1,primary
6057,-110.8408886,32.1986372,50.0,50.0,234,POINT (-110.8408886 32.1986372),-1,primary
6058,-110.8578472,32.1848428,50.0,50.0,253,POINT (-110.8578472 32.1848428),-1,secondary
6059,-110.8578466,32.184853,50.0,50.0,253,POINT (-110.8578466 32.184853),-1,secondary
6060,-110.8580311,32.1917488,50.0,50.0,253,POINT (-110.8580311 32.1917488),-1,secondary
6061,-110.8578341,32.1918726,50.0,50.0,253,POINT (-110.8578341 32.1918726),-1,secondary
6062,-110.897739,32.194531,1000.0,1000.0,340,POINT (-110.897739 32.194531),6062,trunk
6063,-110.8119522,32.248531,50.0,50.0,192,POINT (-110.8119522 32.248531),-1,secondary
6064,-110.8239455,32.2428108,50.0,50.0,218,POINT (-110.8239455 32.2428108),-1,secondary
6065,-110.8239453,32.2429159,50.0,50.0,218,POINT (-110.8239453 32.2429159),-1,secondary
6066,-110.9594587,32.2329899,50.0,50.0,46,POINT (-110.9594587 32.2329899),-1,primary
6067,-110.9594593,32.2330612,50.0,50.0,46,POINT (-110.9594593 32.2330612),-1,primary
6068,-110.8012468,32.2355256,50.0,50.0,170,POINT (-110.8012468 32.2355256),-1,secondary
6069,-110.8010902,32.2355258,50.0,50.0,170,POINT (-110.8010902 32.2355258),-1,secondary
6070,-110.8066823,32.2354031,50.0,50.0,185,POINT (-110.8066823 32.2354031),-1,secondary
6071,-110.8012572,32.2353985,50.0,50.0,170,POINT (-110.8012572 32.2353985),-1,secondary
6072,-110.9721168,32.2720866,50.0,50.0,519,POINT (-110.9721168 32.2720866),-1,secondary
6073,-110.9721784,32.2790719,50.0,50.0,536,POINT (-110.9721784 32.2790719),-1,secondary
6074,-110.971986,32.271983,50.0,50.0,519,POINT (-110.971986 32.271983),-1,secondary
6075,-110.978003,32.2719455,50.0,50.0,536,POINT (-110.978003 32.2719455),-1,secondary
6076,-110.9379869,32.272253,50.0,50.0,441,POINT (-110.9379869 32.272253),-1,secondary
6077,-110.9779506,32.2646911,50.0,50.0,533,POINT (-110.9779506 32.2646911),-1,primary
6078,-110.9781664,32.2630179,50.0,50.0,533,POINT (-110.9781664 32.2630179),-1,trunk
6079,-110.952335,32.2647923,50.0,50.0,462,POINT (-110.952335 32.2647923),-1,primary
6080,-110.9497343,32.2648043,50.0,50.0,462,POINT (-110.9497343 32.2648043),-1,primary
6081,-110.9546614,32.2647931,50.0,50.0,482,POINT (-110.9546614 32.2647931),-1,primary
6082,-111.1649513,32.2452466,50.0,50.0,838,POINT (-111.1649513 32.2452466),-1,secondary
6083,-110.9288396,32.2649501,50.0,50.0,421,POINT (-110.9288396 32.2649501),-1,primary
6084,-110.9747305,32.3228698,50.0,50.0,1076,POINT (-110.9747305 32.3228698),-1,trunk
6085,-110.9720205,32.2499562,50.0,50.0,517,POINT (-110.9720205 32.2499562),-1,secondary
6086,-110.9718677,32.2501042,50.0,50.0,517,POINT (-110.9718677 32.2501042),-1,secondary
6087,-110.9718823,32.2431778,50.0,50.0,54,POINT (-110.9718823 32.2431778),-1,secondary
6088,-111.003077,32.2598319,50.0,50.0,598,POINT (-111.003077 32.2598319),-1,trunk
6089,-110.9775685,32.1725798,50.0,50.0,545,POINT (-110.9775685 32.1725798),-1,secondary
6090,-110.9775697,32.172374,50.0,50.0,545,POINT (-110.9775697 32.172374),-1,secondary
6091,-110.9560806,32.1831801,50.0,50.0,496,POINT (-110.9560806 32.1831801),-1,secondary
6092,-110.8616544,32.2289098,50.0,50.0,282,POINT (-110.8616544 32.2289098),-1,secondary
6093,-110.861585,32.2289104,1000.0,1000.0,282,POINT (-110.861585 32.2289104),6093,secondary
6094,-111.0129359,32.3952883,50.0,50.0,719,POINT (-111.0129359 32.3952883),-1,secondary
6095,-111.0127816,32.3952759,50.0,50.0,719,POINT (-111.0127816 32.3952759),-1,secondary
6096,-111.0129341,32.3972075,50.0,50.0,719,POINT (-111.0129341 32.3972075),-1,secondary
6097,-111.0127805,32.3972075,50.0,50.0,719,POINT (-111.0127805 32.3972075),-1,secondary
6098,-111.0126186,32.3953488,50.0,50.0,719,POINT (-111.0126186 32.3953488),-1,secondary
6099,-111.0127799,32.3953581,50.0,50.0,719,POINT (-111.0127799 32.3953581),-1,secondary
6100,-111.0129346,32.395367,50.0,50.0,719,POINT (-111.0129346 32.395367),-1,secondary
6101,-110.977948,32.250012,50.0,50.0,534,POINT (-110.977948 32.250012),-1,secondary
6102,-110.974673,32.2501671,50.0,50.0,534,POINT (-110.974673 32.2501671),-1,primary
6103,-110.972197,32.2502842,50.0,50.0,517,POINT (-110.972197 32.2502842),-1,primary
6104,-111.0469305,32.3793635,50.0,50.0,1038,POINT (-111.0469305 32.3793635),-1,secondary
6105,-110.9612524,32.3227159,50.0,50.0,1079,POINT (-110.9612524 32.3227159),-1,secondary
6106,-111.0244932,32.3374192,50.0,50.0,1056,POINT (-111.0244932 32.3374192),-1,primary
6107,-111.0242315,32.3372731,50.0,50.0,1056,POINT (-111.0242315 32.3372731),-1,primary
6108,-110.9510203,32.2277849,50.0,50.0,42,POINT (-110.9510203 32.2277849),-1,secondary
6109,-110.9472462,32.2278428,50.0,50.0,43,POINT (-110.9472462 32.2278428),-1,secondary
6110,-110.9471357,32.2278435,50.0,50.0,43,POINT (-110.9471357 32.2278435),-1,secondary
6111,-111.0308678,32.2946256,50.0,50.0,1041,POINT (-111.0308678 32.2946256),-1,secondary
6112,-111.0324176,32.2943118,50.0,50.0,627,POINT (-111.0324176 32.2943118),-1,secondary
6113,-111.0339824,32.2942299,50.0,50.0,627,POINT (-111.0339824 32.2942299),-1,secondary
6114,-111.0248833,32.2942598,50.0,50.0,1067,POINT (-111.0248833 32.2942598),-1,primary
